NormTemp,Month,long,lat
29.7976581005194,"1",116.921134586049,-26.3380410580838
30.7813053844255,"1",116.921134586049,-24.6059902505149
31.5347661814262,"1",116.921134586049,-22.873939442946
31.3628139230134,"1",116.921134586049,-21.1418886353771
20.650747444939,"1",117.421134586049,-34.1322696921437
24.3396182644027,"1",117.421134586049,-32.4002188845748
25.6935928583571,"1",117.421134586049,-30.668168077006
26.9815364270811,"1",117.421134586049,-28.9361172694371
30.2368534640726,"1",117.421134586049,-27.2040664618682
30.7711492314604,"1",117.421134586049,-25.4720156542993
32.0138330968378,"1",117.421134586049,-23.7399648467305
32.1570227595787,"1",117.421134586049,-22.0079140391616
19.3377773476305,"1",117.921134586049,-34.9982950959282
23.0026461870563,"1",117.921134586049,-33.2662442883593
25.1511042050303,"1",117.921134586049,-31.5341934807904
25.8629981121912,"1",117.921134586049,-29.8021426732215
29.0361457213662,"1",117.921134586049,-28.0700918656527
31.5599610557039,"1",117.921134586049,-26.3380410580838
31.3964314493648,"1",117.921134586049,-24.6059902505149
32.5056794480409,"1",117.921134586049,-22.873939442946
31.566469700267,"1",117.921134586049,-21.1418886353771
20.5317134845295,"1",118.421134586049,-34.1322696921437
23.9565900044831,"1",118.421134586049,-32.4002188845748
25.3089300965527,"1",118.421134586049,-30.668168077006
27.7078782914524,"1",118.421134586049,-28.9361172694371
31.398825960492,"1",118.421134586049,-27.2040664618682
31.345312292479,"1",118.421134586049,-25.4720156542993
32.1768551442399,"1",118.421134586049,-23.7399648467305
32.7076421750075,"1",118.421134586049,-22.0079140391616
22.2343869568556,"1",118.921134586049,-33.2662442883593
25.2386571779933,"1",118.921134586049,-31.5341934807904
26.7602218995981,"1",118.921134586049,-29.8021426732215
29.6279917650744,"1",118.921134586049,-28.0700918656527
31.7184571988103,"1",118.921134586049,-26.3380410580838
31.6249034645112,"1",118.921134586049,-24.6059902505149
32.4764683681053,"1",118.921134586049,-22.873939442946
31.3538808010521,"1",118.921134586049,-21.1418886353771
21.1490188803949,"1",119.421134586049,-34.1322696921437
24.1212344601507,"1",119.421134586049,-32.4002188845748
25.4993047211748,"1",119.421134586049,-30.668168077006
27.7355878327697,"1",119.421134586049,-28.9361172694371
30.9437980941132,"1",119.421134586049,-27.2040664618682
31.6362213960932,"1",119.421134586049,-25.4720156542993
32.1004906375317,"1",119.421134586049,-23.7399648467305
32.1774017041221,"1",119.421134586049,-22.0079140391616
30.9521355420812,"1",119.421134586049,-20.2758632315927
21.8449792871231,"1",119.921134586049,-33.2662442883593
24.7161512001238,"1",119.921134586049,-31.5341934807904
26.5947748889334,"1",119.921134586049,-29.8021426732215
29.0608360090417,"1",119.921134586049,-28.0700918656527
31.2238332086088,"1",119.921134586049,-26.3380410580838
31.6305296234552,"1",119.921134586049,-24.6059902505149
32.083474954094,"1",119.921134586049,-22.873939442946
31.3665272001902,"1",119.921134586049,-21.1418886353771
23.8156975473663,"1",120.421134586049,-32.4002188845748
25.546884780093,"1",120.421134586049,-30.668168077006
27.3025559398884,"1",120.421134586049,-28.9361172694371
29.8326141814473,"1",120.421134586049,-27.2040664618682
31.3580875160931,"1",120.421134586049,-25.4720156542993
31.8979605586087,"1",120.421134586049,-23.7399648467305
31.7325228797267,"1",120.421134586049,-22.0079140391616
30.9872702252535,"1",120.421134586049,-20.2758632315927
21.8265673717595,"1",120.921134586049,-33.2662442883593
25.1985950756634,"1",120.921134586049,-31.5341934807904
26.2032828198697,"1",120.921134586049,-29.8021426732215
28.2375626990204,"1",120.921134586049,-28.0700918656527
30.541149951266,"1",120.921134586049,-26.3380410580838
31.3904339313632,"1",120.921134586049,-24.6059902505149
31.7540802980851,"1",120.921134586049,-22.873939442946
31.2819603581457,"1",120.921134586049,-21.1418886353771
23.2042639431709,"1",121.421134586049,-32.4002188845748
25.7931094014277,"1",121.421134586049,-30.668168077006
26.8853343675223,"1",121.421134586049,-28.9361172694371
29.6077823038031,"1",121.421134586049,-27.2040664618682
31.0303052215568,"1",121.421134586049,-25.4720156542993
31.7077097940565,"1",121.421134586049,-23.7399648467305
31.4520416371585,"1",121.421134586049,-22.0079140391616
30.7268579194456,"1",121.421134586049,-20.2758632315927
21.4332260704413,"1",121.921134586049,-33.2662442883593
25.1974299757592,"1",121.921134586049,-31.5341934807904
25.8073557084398,"1",121.921134586049,-29.8021426732215
27.6615744626204,"1",121.921134586049,-28.0700918656527
30.3827399693918,"1",121.921134586049,-26.3380410580838
31.6511749399237,"1",121.921134586049,-24.6059902505149
31.5223200525029,"1",121.921134586049,-22.873939442946
30.9420211956885,"1",121.921134586049,-21.1418886353771
30.1513130481367,"1",121.921134586049,-19.4098378278083
22.9908205515677,"1",122.421134586049,-32.4002188845748
25.4530307303023,"1",122.421134586049,-30.668168077006
26.2821582833238,"1",122.421134586049,-28.9361172694371
28.7623219790014,"1",122.421134586049,-27.2040664618682
30.5528291070156,"1",122.421134586049,-25.4720156542993
31.5729263530901,"1",122.421134586049,-23.7399648467305
31.2392040171501,"1",122.421134586049,-22.0079140391616
30.4930214852062,"1",122.421134586049,-20.2758632315927
29.7666002569873,"1",122.421134586049,-18.5438124240238
21.7258157726727,"1",122.921134586049,-33.2662442883593
24.5920824507472,"1",122.921134586049,-31.5341934807904
25.5792326430405,"1",122.921134586049,-29.8021426732215
27.556289190708,"1",122.921134586049,-28.0700918656527
30.0067122847148,"1",122.921134586049,-26.3380410580838
31.4211536116617,"1",122.921134586049,-24.6059902505149
30.9925209336104,"1",122.921134586049,-22.873939442946
30.7408994605456,"1",122.921134586049,-21.1418886353771
30.0989922983027,"1",122.921134586049,-19.4098378278083
29.7256036515104,"1",122.921134586049,-17.6777870202394
23.3015618465276,"1",123.421134586049,-32.4002188845748
24.8088243469734,"1",123.421134586049,-30.668168077006
25.7310418021303,"1",123.421134586049,-28.9361172694371
28.0413168759522,"1",123.421134586049,-27.2040664618682
30.2403860421005,"1",123.421134586049,-25.4720156542993
31.3136260290863,"1",123.421134586049,-23.7399648467305
30.7858127148912,"1",123.421134586049,-22.0079140391616
30.4271359289448,"1",123.421134586049,-20.2758632315927
29.8050015815777,"1",123.421134586049,-18.5438124240238
22.2462684893784,"1",123.921134586049,-33.2662442883593
24.1293142160662,"1",123.921134586049,-31.5341934807904
25.2498080217445,"1",123.921134586049,-29.8021426732215
27.3387818193488,"1",123.921134586049,-28.0700918656527
28.4098037835923,"1",123.921134586049,-26.3380410580838
31.1110351122027,"1",123.921134586049,-24.6059902505149
30.7471025690638,"1",123.921134586049,-22.873939442946
30.640793176991,"1",123.921134586049,-21.1418886353771
29.9523565515605,"1",123.921134586049,-19.4098378278083
29.8419771291308,"1",123.921134586049,-17.6777870202394
23.0423179589112,"1",124.421134586049,-32.4002188845748
24.3350250954926,"1",124.421134586049,-30.668168077006
25.2399765316026,"1",124.421134586049,-28.9361172694371
27.8583649889868,"1",124.421134586049,-27.2040664618682
28.7426967219024,"1",124.421134586049,-25.4720156542993
30.7943996077024,"1",124.421134586049,-23.7399648467305
30.185968768494,"1",124.421134586049,-22.0079140391616
30.2457151049557,"1",124.421134586049,-20.2758632315927
29.9634595841006,"1",124.421134586049,-18.5438124240238
29.8792501074452,"1",124.421134586049,-16.8117616164549
23.9536139367405,"1",124.921134586049,-31.5341934807904
24.8493044559414,"1",124.921134586049,-29.8021426732215
27.173768163338,"1",124.921134586049,-28.0700918656527
28.4158630171509,"1",124.921134586049,-26.3380410580838
30.7388379126897,"1",124.921134586049,-24.6059902505149
30.1941614465999,"1",124.921134586049,-22.873939442946
30.2260090632107,"1",124.921134586049,-21.1418886353771
30.1213031083595,"1",124.921134586049,-19.4098378278083
30.0212866814961,"1",124.921134586049,-17.6777870202394
29.8146058875932,"1",124.921134586049,-15.9457362126705
23.2642238510889,"1",125.421134586049,-32.4002188845748
24.465291588604,"1",125.421134586049,-30.668168077006
25.2252132597828,"1",125.421134586049,-28.9361172694371
27.8735065012988,"1",125.421134586049,-27.2040664618682
28.9489205651288,"1",125.421134586049,-25.4720156542993
30.156390403226,"1",125.421134586049,-23.7399648467305
30.2500286608518,"1",125.421134586049,-22.0079140391616
30.2881679459715,"1",125.421134586049,-20.2758632315927
30.1946633775615,"1",125.421134586049,-18.5438124240238
29.9949242355552,"1",125.421134586049,-16.8117616164549
29.6180853175734,"1",125.421134586049,-15.0797108088861
23.7559530179206,"1",125.921134586049,-31.5341934807904
24.6689764956751,"1",125.921134586049,-29.8021426732215
25.9983873278362,"1",125.921134586049,-28.0700918656527
28.6922100917286,"1",125.921134586049,-26.3380410580838
29.6171321970458,"1",125.921134586049,-24.6059902505149
30.2136851871625,"1",125.921134586049,-22.873939442946
30.3251266143182,"1",125.921134586049,-21.1418886353771
30.3100119462979,"1",125.921134586049,-19.4098378278083
30.2335625321235,"1",125.921134586049,-17.6777870202394
29.800910716001,"1",125.921134586049,-15.9457362126705
24.2698946292501,"1",126.421134586049,-30.668168077006
25.1455617841447,"1",126.421134586049,-28.9361172694371
28.0496184470721,"1",126.421134586049,-27.2040664618682
29.346315571992,"1",126.421134586049,-25.4720156542993
30.0549565127542,"1",126.421134586049,-23.7399648467305
30.3067455326084,"1",126.421134586049,-22.0079140391616
30.4068696672536,"1",126.421134586049,-20.2758632315927
30.3949978872502,"1",126.421134586049,-18.5438124240238
30.1380545182895,"1",126.421134586049,-16.8117616164549
29.5114001162802,"1",126.421134586049,-15.0797108088861
23.8660748218958,"1",126.921134586049,-31.5341934807904
24.420043011788,"1",126.921134586049,-29.8021426732215
26.2227709139088,"1",126.921134586049,-28.0700918656527
29.0949336632345,"1",126.921134586049,-26.3380410580838
29.8248780627147,"1",126.921134586049,-24.6059902505149
30.1319872623436,"1",126.921134586049,-22.873939442946
30.4144528678522,"1",126.921134586049,-21.1418886353771
30.5110146698925,"1",126.921134586049,-19.4098378278083
30.4608639820527,"1",126.921134586049,-17.6777870202394
29.8659627470822,"1",126.921134586049,-15.9457362126705
29.4159779689493,"1",126.921134586049,-14.2136854051016
23.9675743289682,"1",127.421134586049,-30.668168077006
25.0357767658994,"1",127.421134586049,-28.9361172694371
28.1297118561552,"1",127.421134586049,-27.2040664618682
29.8251929882446,"1",127.421134586049,-25.4720156542993
30.0282721750562,"1",127.421134586049,-23.7399648467305
30.2737339295423,"1",127.421134586049,-22.0079140391616
30.579354049707,"1",127.421134586049,-20.2758632315927
30.499087553091,"1",127.421134586049,-18.5438124240238
30.3497472736517,"1",127.421134586049,-16.8117616164549
29.5513395025992,"1",127.421134586049,-15.0797108088861
23.9429158413034,"1",127.921134586049,-31.5341934807904
24.2452028094988,"1",127.921134586049,-29.8021426732215
26.6199954006242,"1",127.921134586049,-28.0700918656527
29.512185008826,"1",127.921134586049,-26.3380410580838
29.9417102925966,"1",127.921134586049,-24.6059902505149
30.1265943431242,"1",127.921134586049,-22.873939442946
30.5883042437136,"1",127.921134586049,-21.1418886353771
30.5421808580856,"1",127.921134586049,-19.4098378278083
30.4914789076102,"1",127.921134586049,-17.6777870202394
29.9382942981662,"1",127.921134586049,-15.9457362126705
24.018692132169,"1",128.421134586049,-30.668168077006
25.0161692303029,"1",128.421134586049,-28.9361172694371
28.5589969171822,"1",128.421134586049,-27.2040664618682
29.9446268950306,"1",128.421134586049,-25.4720156542993
30.0115578777792,"1",128.421134586049,-23.7399648467305
30.3236162387312,"1",128.421134586049,-22.0079140391616
30.661346791815,"1",128.421134586049,-20.2758632315927
30.5183622155851,"1",128.421134586049,-18.5438124240238
30.4365864809043,"1",128.421134586049,-16.8117616164549
29.7464346519469,"1",128.421134586049,-15.0797108088861
23.923274474291,"1",128.921134586049,-31.5341934807904
24.3511819150281,"1",128.921134586049,-29.8021426732215
26.2453676784091,"1",128.921134586049,-28.0700918656527
29.434431624329,"1",128.921134586049,-26.3380410580838
29.9029284952789,"1",128.921134586049,-24.6059902505149
30.1260210583495,"1",128.921134586049,-22.873939442946
30.6777615524317,"1",128.921134586049,-21.1418886353771
30.6983758543015,"1",128.921134586049,-19.4098378278083
30.5304181939052,"1",128.921134586049,-17.6777870202394
30.1440740788352,"1",128.921134586049,-15.9457362126705
24.1944472594159,"1",129.421134586049,-30.668168077006
25.1183315446883,"1",129.421134586049,-28.9361172694371
28.5217200319119,"1",129.421134586049,-27.2040664618682
29.7285366433996,"1",129.421134586049,-25.4720156542993
29.9809880854119,"1",129.421134586049,-23.7399648467305
30.3694768841178,"1",129.421134586049,-22.0079140391616
30.7789933509408,"1",129.421134586049,-20.2758632315927
30.6837940976672,"1",129.421134586049,-18.5438124240238
30.5939334225025,"1",129.421134586049,-16.8117616164549
29.9594778805657,"1",129.421134586049,-15.0797108088861
24.0568852115965,"1",129.921134586049,-31.5341934807904
24.5832361974131,"1",129.921134586049,-29.8021426732215
27.2724022245057,"1",129.921134586049,-28.0700918656527
29.1413374923043,"1",129.921134586049,-26.3380410580838
29.8873953189104,"1",129.921134586049,-24.6059902505149
30.0749851211707,"1",129.921134586049,-22.873939442946
30.7399313987147,"1",129.921134586049,-21.1418886353771
30.7689845192196,"1",129.921134586049,-19.4098378278083
30.7335567826861,"1",129.921134586049,-17.6777870202394
30.4935631794357,"1",129.921134586049,-15.9457362126705
29.446439193225,"1",129.921134586049,-14.2136854051016
24.42039100865,"1",130.421134586049,-30.668168077006
25.1987833184187,"1",130.421134586049,-28.9361172694371
28.4923655025255,"1",130.421134586049,-27.2040664618682
29.7966007936549,"1",130.421134586049,-25.4720156542993
29.878842511938,"1",130.421134586049,-23.7399648467305
30.3481398381768,"1",130.421134586049,-22.0079140391616
30.787248216754,"1",130.421134586049,-20.2758632315927
30.7508473939015,"1",130.421134586049,-18.5438124240238
30.7466249308418,"1",130.421134586049,-16.8117616164549
30.2004140471272,"1",130.421134586049,-15.0797108088861
28.6566427284762,"1",130.421134586049,-13.3476600013172
28.4591847831405,"1",130.421134586049,-11.6156091937483
23.9775446821265,"1",130.921134586049,-31.5341934807904
24.8910441102281,"1",130.921134586049,-29.8021426732215
27.5407453893641,"1",130.921134586049,-28.0700918656527
28.9098267102886,"1",130.921134586049,-26.3380410580838
29.6436726951132,"1",130.921134586049,-24.6059902505149
29.9366019474568,"1",130.921134586049,-22.873939442946
30.5968011140161,"1",130.921134586049,-21.1418886353771
30.7751145948575,"1",130.921134586049,-19.4098378278083
30.7841819118258,"1",130.921134586049,-17.6777870202394
30.7737565396537,"1",130.921134586049,-15.9457362126705
29.3960284028664,"1",130.921134586049,-14.2136854051016
28.3014563526203,"1",130.921134586049,-12.4816345975328
24.2284253138997,"1",131.421134586049,-30.668168077006
25.5768119289518,"1",131.421134586049,-28.9361172694371
29.0324096011941,"1",131.421134586049,-27.2040664618682
29.5530397121439,"1",131.421134586049,-25.4720156542993
29.5575582603718,"1",131.421134586049,-23.7399648467305
30.1325890455802,"1",131.421134586049,-22.0079140391616
30.783479950128,"1",131.421134586049,-20.2758632315927
30.7784230731878,"1",131.421134586049,-18.5438124240238
30.8136146402701,"1",131.421134586049,-16.8117616164549
30.2601003604076,"1",131.421134586049,-15.0797108088861
28.65552435788,"1",131.421134586049,-13.3476600013172
23.6937612974525,"1",131.921134586049,-31.5341934807904
25.2447437717447,"1",131.921134586049,-29.8021426732215
26.4110406565895,"1",131.921134586049,-28.0700918656527
29.0845260585523,"1",131.921134586049,-26.3380410580838
29.2697340470548,"1",131.921134586049,-24.6059902505149
29.5649561128153,"1",131.921134586049,-22.873939442946
30.4150589626275,"1",131.921134586049,-21.1418886353771
30.7929974118261,"1",131.921134586049,-19.4098378278083
30.7951930025175,"1",131.921134586049,-17.6777870202394
30.6638736908253,"1",131.921134586049,-15.9457362126705
29.4630714321633,"1",131.921134586049,-14.2136854051016
28.5220371159995,"1",131.921134586049,-12.4816345975328
24.3877018411167,"1",132.421134586049,-30.668168077006
26.1225696885787,"1",132.421134586049,-28.9361172694371
29.0160075492352,"1",132.421134586049,-27.2040664618682
28.9747052968395,"1",132.421134586049,-25.4720156542993
29.0564366078496,"1",132.421134586049,-23.7399648467305
29.8340787308593,"1",132.421134586049,-22.0079140391616
30.5877561146732,"1",132.421134586049,-20.2758632315927
30.8041379982281,"1",132.421134586049,-18.5438124240238
30.6539942346872,"1",132.421134586049,-16.8117616164549
30.2127683102693,"1",132.421134586049,-15.0797108088861
28.9918436232259,"1",132.421134586049,-13.3476600013172
23.0574651766886,"1",132.921134586049,-31.5341934807904
25.8992676880122,"1",132.921134586049,-29.8021426732215
27.730001845493,"1",132.921134586049,-28.0700918656527
29.0884260395742,"1",132.921134586049,-26.3380410580838
28.909018061073,"1",132.921134586049,-24.6059902505149
29.1026209687194,"1",132.921134586049,-22.873939442946
30.3681680617197,"1",132.921134586049,-21.1418886353771
30.726397002305,"1",132.921134586049,-19.4098378278083
30.805852379126,"1",132.921134586049,-17.6777870202394
30.4758992017486,"1",132.921134586049,-15.9457362126705
29.6119071572786,"1",132.921134586049,-14.2136854051016
28.9074481070137,"1",132.921134586049,-12.4816345975328
25.4267093649519,"1",133.421134586049,-30.668168077006
26.9077016132778,"1",133.421134586049,-28.9361172694371
29.1936649636717,"1",133.421134586049,-27.2040664618682
28.9229650228014,"1",133.421134586049,-25.4720156542993
28.6564851782282,"1",133.421134586049,-23.7399648467305
29.7306869517893,"1",133.421134586049,-22.0079140391616
30.7385235685256,"1",133.421134586049,-20.2758632315927
30.8780336584271,"1",133.421134586049,-18.5438124240238
30.568689973103,"1",133.421134586049,-16.8117616164549
30.1640517269343,"1",133.421134586049,-15.0797108088861
29.309933516216,"1",133.421134586049,-13.3476600013172
28.9963322810636,"1",133.421134586049,-11.6156091937483
23.2788088219602,"1",133.921134586049,-31.5341934807904
26.2776300159433,"1",133.921134586049,-29.8021426732215
29.0159496932413,"1",133.921134586049,-28.0700918656527
29.372376108659,"1",133.921134586049,-26.3380410580838
28.7884577662402,"1",133.921134586049,-24.6059902505149
28.8822095079751,"1",133.921134586049,-22.873939442946
30.4404692792998,"1",133.921134586049,-21.1418886353771
30.8627749193802,"1",133.921134586049,-19.4098378278083
30.8971467237848,"1",133.921134586049,-17.6777870202394
30.3946283748983,"1",133.921134586049,-15.9457362126705
29.7924278245144,"1",133.921134586049,-14.2136854051016
29.2244827286881,"1",133.921134586049,-12.4816345975328
22.6461263144075,"1",134.421134586049,-32.4002188845748
26.5125018504677,"1",134.421134586049,-30.668168077006
27.4698824857408,"1",134.421134586049,-28.9361172694371
29.6678936516235,"1",134.421134586049,-27.2040664618682
29.1327011963603,"1",134.421134586049,-25.4720156542993
28.6763722382451,"1",134.421134586049,-23.7399648467305
29.7736984762722,"1",134.421134586049,-22.0079140391616
30.8017848424063,"1",134.421134586049,-20.2758632315927
30.8909790924377,"1",134.421134586049,-18.5438124240238
30.8227711853845,"1",134.421134586049,-16.8117616164549
30.0914176741328,"1",134.421134586049,-15.0797108088861
29.6122608430538,"1",134.421134586049,-13.3476600013172
22.7119334781159,"1",134.921134586049,-33.2662442883593
24.9889858002198,"1",134.921134586049,-31.5341934807904
26.5052609006681,"1",134.921134586049,-29.8021426732215
29.6533253012177,"1",134.921134586049,-28.0700918656527
29.8235290550409,"1",134.921134586049,-26.3380410580838
29.08212114888,"1",134.921134586049,-24.6059902505149
29.2447720453365,"1",134.921134586049,-22.873939442946
30.4835279056841,"1",134.921134586049,-21.1418886353771
30.8304818530393,"1",134.921134586049,-19.4098378278083
30.8459409408919,"1",134.921134586049,-17.6777870202394
30.788663914271,"1",134.921134586049,-15.9457362126705
29.9044072712534,"1",134.921134586049,-14.2136854051016
29.097272473515,"1",134.921134586049,-12.4816345975328
20.6229866043378,"1",135.421134586049,-34.1322696921437
24.0336946437707,"1",135.421134586049,-32.4002188845748
26.3211364198498,"1",135.421134586049,-30.668168077006
28.5788762646189,"1",135.421134586049,-28.9361172694371
29.9624133852852,"1",135.421134586049,-27.2040664618682
29.5872596928834,"1",135.421134586049,-25.4720156542993
29.1745999992187,"1",135.421134586049,-23.7399648467305
30.1153148214104,"1",135.421134586049,-22.0079140391616
30.7227835912645,"1",135.421134586049,-20.2758632315927
30.8789821273193,"1",135.421134586049,-18.5438124240238
30.7988210688844,"1",135.421134586049,-16.8117616164549
30.1118671867158,"1",135.421134586049,-15.0797108088861
29.7861535643833,"1",135.421134586049,-13.3476600013172
22.433956162798,"1",135.921134586049,-33.2662442883593
26.2168774894467,"1",135.921134586049,-31.5341934807904
27.6352025491324,"1",135.921134586049,-29.8021426732215
29.6701093369681,"1",135.921134586049,-28.0700918656527
29.9256458483997,"1",135.921134586049,-26.3380410580838
29.683522866613,"1",135.921134586049,-24.6059902505149
29.8869150544622,"1",135.921134586049,-22.873939442946
30.6782487601361,"1",135.921134586049,-21.1418886353771
30.8040829572258,"1",135.921134586049,-19.4098378278083
30.8314790985031,"1",135.921134586049,-17.6777870202394
30.7385885950345,"1",135.921134586049,-15.9457362126705
29.0927499766023,"1",135.921134586049,-12.4816345975328
25.1579938736291,"1",136.421134586049,-32.4002188845748
26.6436916711507,"1",136.421134586049,-30.668168077006
28.6472444055141,"1",136.421134586049,-28.9361172694371
29.881582535414,"1",136.421134586049,-27.2040664618682
30.1221557540659,"1",136.421134586049,-25.4720156542993
29.8980552568261,"1",136.421134586049,-23.7399648467305
30.5381321856532,"1",136.421134586049,-22.0079140391616
31.0997355525842,"1",136.421134586049,-20.2758632315927
30.9524648344183,"1",136.421134586049,-18.5438124240238
30.7327243341099,"1",136.421134586049,-16.8117616164549
22.681538060527,"1",136.921134586049,-33.2662442883593
26.5759007490835,"1",136.921134586049,-31.5341934807904
28.3020719865102,"1",136.921134586049,-29.8021426732215
29.5760375003481,"1",136.921134586049,-28.0700918656527
30.1101085046615,"1",136.921134586049,-26.3380410580838
30.2817270370963,"1",136.921134586049,-24.6059902505149
30.5475299584054,"1",136.921134586049,-22.873939442946
30.9845756931085,"1",136.921134586049,-21.1418886353771
31.1455818345767,"1",136.921134586049,-19.4098378278083
30.7645462837994,"1",136.921134586049,-17.6777870202394
30.6452323902887,"1",136.921134586049,-15.9457362126705
29.8949864699229,"1",136.921134586049,-14.2136854051016
19.6197724626888,"1",137.421134586049,-35.8643204997126
24.0057362262606,"1",137.421134586049,-32.4002188845748
27.1614898651965,"1",137.421134586049,-30.668168077006
28.9407281583407,"1",137.421134586049,-28.9361172694371
29.8960664668144,"1",137.421134586049,-27.2040664618682
30.5843799050138,"1",137.421134586049,-25.4720156542993
30.7076246598122,"1",137.421134586049,-23.7399648467305
30.8984534955548,"1",137.421134586049,-22.0079140391616
31.2913539579222,"1",137.421134586049,-20.2758632315927
30.9613331448029,"1",137.421134586049,-18.5438124240238
30.367471557021,"1",137.421134586049,-16.8117616164549
22.6614168647026,"1",137.921134586049,-33.2662442883593
26.6259099908476,"1",137.921134586049,-31.5341934807904
29.3043159549156,"1",137.921134586049,-29.8021426732215
29.5188193043054,"1",137.921134586049,-28.0700918656527
30.742374551533,"1",137.921134586049,-26.3380410580838
30.7433562445339,"1",137.921134586049,-24.6059902505149
30.9711386106911,"1",137.921134586049,-22.873939442946
31.2329882804174,"1",137.921134586049,-21.1418886353771
31.3004524210572,"1",137.921134586049,-19.4098378278083
30.5709710685286,"1",137.921134586049,-17.6777870202394
22.3897968528512,"1",138.421134586049,-34.1322696921437
23.4590814712662,"1",138.421134586049,-32.4002188845748
27.9320892634336,"1",138.421134586049,-30.668168077006
29.2758979416047,"1",138.421134586049,-28.9361172694371
30.3687921582464,"1",138.421134586049,-27.2040664618682
30.9937043286477,"1",138.421134586049,-25.4720156542993
31.0449501499356,"1",138.421134586049,-23.7399648467305
31.2257995424896,"1",138.421134586049,-22.0079140391616
31.3388304177894,"1",138.421134586049,-20.2758632315927
30.7343306506609,"1",138.421134586049,-18.5438124240238
30.2075911796491,"1",138.421134586049,-16.8117616164549
22.3305611967711,"1",138.921134586049,-34.9982950959282
22.6348092098493,"1",138.921134586049,-33.2662442883593
25.8106428100132,"1",138.921134586049,-31.5341934807904
29.0898546277368,"1",138.921134586049,-29.8021426732215
29.8700584996736,"1",138.921134586049,-28.0700918656527
31.0454270361046,"1",138.921134586049,-26.3380410580838
30.9856681485266,"1",138.921134586049,-24.6059902505149
31.2585936794667,"1",138.921134586049,-22.873939442946
31.1412797493578,"1",138.921134586049,-21.1418886353771
31.0797559911292,"1",138.921134586049,-19.4098378278083
30.1679317070499,"1",138.921134586049,-17.6777870202394
20.9014532372341,"1",139.421134586049,-35.8643204997126
21.5691946485388,"1",139.421134586049,-34.1322696921437
23.0442759057299,"1",139.421134586049,-32.4002188845748
27.9589493701279,"1",139.421134586049,-30.668168077006
29.1724735567455,"1",139.421134586049,-28.9361172694371
30.5183243603321,"1",139.421134586049,-27.2040664618682
31.0967351459344,"1",139.421134586049,-25.4720156542993
31.2400834067653,"1",139.421134586049,-23.7399648467305
31.2384582569878,"1",139.421134586049,-22.0079140391616
31.056598361178,"1",139.421134586049,-20.2758632315927
30.3105489441178,"1",139.421134586049,-18.5438124240238
18.7350772637523,"1",139.921134586049,-36.730345903497
21.7562458832332,"1",139.921134586049,-34.9982950959282
22.4300922339837,"1",139.921134586049,-33.2662442883593
27.0354068698636,"1",139.921134586049,-31.5341934807904
28.6852302561504,"1",139.921134586049,-29.8021426732215
29.8487246532746,"1",139.921134586049,-28.0700918656527
31.0037353838741,"1",139.921134586049,-26.3380410580838
31.0744785875393,"1",139.921134586049,-24.6059902505149
31.3098194349892,"1",139.921134586049,-22.873939442946
31.0058068871208,"1",139.921134586049,-21.1418886353771
30.6895377407132,"1",139.921134586049,-19.4098378278083
30.0887550111509,"1",139.921134586049,-17.6777870202394
18.4101465473794,"1",140.421134586049,-37.5963713072815
20.6608942816401,"1",140.421134586049,-35.8643204997126
22.5188026040568,"1",140.421134586049,-34.1322696921437
